GAUGE,YEAR_OPENE,InLine_FID,SimLnFLag,POINT_X,POINT_Y
3.3,1885,221,0,72.99766933,26.01880145
3.3,1885,222,0,80.23406933,26.54510145
3.3,1885,222,0,80.23326933,26.62500145
3.3,1885,223,0,95.59016933,27.55730145
3.3,1885,223,0,95.59066933,27.62780145
3.3,1885,224,0,74.84306933,30.60490145
3.3,1885,224,0,74.04796933,30.40480145
3.3,1886,225,0,75.26026933,15.34880145
3.3,1886,225,0,75.38346933,15.19260145
3.3,1886,225,0,75.45466933,14.71360145
3.3,1886,225,0,75.81316933,14.50550145
3.3,1886,226,0,75.21066933,15.38450145
3.3,1886,226,0,75.26026933,15.34880145
3.3,1886,227,0,75.14026933,15.44290145
3.3,1886,227,0,75.14326933,15.44110145
3.3,1886,227,0,75.21066933,15.38450145
3.3,1886,228,0,73.96276933,18.48640145
3.3,1886,228,0,74.17796933,18.39250145
3.3,1886,228,0,74.18856933,17.94660145
3.3,1886,228,0,74.10206933,17.83330145
3.3,1886,228,0,74.15546933,17.73420145
3.3,1886,229,0,71.61986933,22.75020145
3.3,1886,229,0,71.23586933,22.56130145
3.3,1886,229,0,70.97796933,22.62410145
3.3,1886,230,0,86.12716933,26.22900145
3.3,1886,230,0,86.60466933,26.31580145
3.3,1886,231,0,83.27026933,27.13560145
3.3,1886,231,0,83.28996933,26.92920145
3.3,1886,231,0,83.39046933,26.79490145
3.3,1886,232,0,83.27026933,27.13560145
3.3,1886,232,0,83.47656933,27.49150145
3.3,1886,233,0,83.12636933,27.20470145
3.3,1886,233,0,83.27026933,27.13560145
3.3,1886,234,0,81.59696933,27.59740145
3.3,1886,234,0,81.47986933,27.88170145
3.3,1886,234,0,81.60476933,28.04960145
3.3,1887,235,0,76.95746933,15.16410145
3.3,1887,235,0,77.39056933,15.19930145
3.3,1887,235,0,77.87296933,15.39800145
3.3,1887,235,0,78.23396933,15.50590145
3.3,1887,235,0,78.50826933,15.46980145
3.3,1887,236,0,73.97446933,15.31100145
3.3,1887,236,0,73.97166933,15.31280145
3.3,1887,236,0,73.89176933,15.36740145
3.3,1887,236,0,73.88596933,15.37200145
3.3,1887,237,0,74.18066933,15.31030145
3.3,1887,237,0,74.17786933,15.30880145
3.3,1887,237,0,73.97446933,15.31100145
3.3,1887,237,0,73.97166933,15.31280145
3.3,1887,238,0,74.24676933,15.35240145
3.3,1887,238,0,74.18066933,15.31030145
3.3,1887,238,0,74.17786933,15.30880145
3.3,1887,239,0,73.89176933,15.36740145
3.3,1887,239,0,73.75136933,15.43880145
3.3,1887,240,0,74.69556933,15.48750145
3.3,1887,240,0,74.95736933,15.55650145
3.3,1887,240,0,74.96496933,15.55600145
3.3,1887,241,0,74.49806933,15.50820145
3.3,1887,241,0,74.50036933,15.50900145
3.3,1887,242,0,74.49806933,15.50820145
3.3,1887,242,0,74.25166933,15.34990145
3.3,1887,244,0,74.50036933,15.50900145
3.3,1887,244,0,74.69426933,15.48570145
3.3,1887,245,0,74.49756933,15.57250145
3.3,1887,245,0,74.50036933,15.50900145
3.3,1887,246,0,74.15546933,17.73420145
3.3,1887,246,0,74.19166933,17.36090145
3.3,1887,246,0,74.62876933,16.79890145
3.3,1887,246,0,74.85676933,16.58460145
3.3,1887,246,0,74.67136933,15.98700145
3.3,1887,246,0,74.50776933,15.85600145
3.3,1887,246,0,74.49476933,15.57180145
3.3,1887,247,0,72.39866933,23.64190145
3.3,1887,247,0,72.55926933,23.71120145
3.3,1887,248,0,85.15626933,25.75820145
3.3,1887,248,0,85.24816933,25.71150145
3.3,1887,249,0,72.99766933,26.01880145
3.3,1887,249,0,72.53146933,25.83580145
3.3,1887,249,0,72.24706933,25.84100145
3.3,1887,250,0,80.32076933,26.43780145
3.3,1887,250,0,80.46136933,26.60450145
3.3,1887,250,0,80.91146933,26.83860145
3.3,1887,250,0,80.91616933,26.92560145
3.3,1887,250,0,80.70216933,27.60480145
3.3,1887,250,0,80.70316933,27.81950145
3.3,1887,250,0,80.78386933,27.93440145
3.3,1887,250,0,80.48066933,28.06830145
3.3,1888,251,0,70.61456933,21.76270145
3.3,1888,251,0,70.44426933,21.53530145
3.3,1888,252,0,72.55926933,23.71120145
3.3,1888,252,0,72.65276933,23.86850145
3.3,1888,253,0,88.41196933,25.64130145
3.3,1888,253,0,88.59206933,25.62730145
3.3,1888,253,0,88.91106933,25.66240145
3.3,1889,254,0,76.14166933,14.10750145
3.3,1889,254,0,76.13246933,13.87870145
3.3,1889,254,0,75.94666933,13.64410145
3.3,1889,254,0,76.29996933,13.31750145
3.3,1889,254,0,77.01646933,13.31380145
3.3,1889,255,0,76.14166933,14.10750145
3.3,1889,255,0,76.43296933,14.23580145
3.3,1889,256,0,75.81316933,14.50550145
3.3,1889,256,0,76.05736933,14.31740145
3.3,1889,256,0,76.14166933,14.10750145
3.3,1889,257,0,79.11846933,15.57940145
3.3,1889,257,0,79.45456933,15.78410145
3.3,1889,257,0,79.74196933,16.07850145
3.3,1889,257,0,80.26676933,16.30730145
3.3,1889,257,0,80.44756933,16.30450145
3.3,1889,257,0,80.59996933,16.49760145
3.3,1889,258,0,70.31896933,21.02320145
3.3,1889,258,0,70.39906933,20.87700145
3.3,1889,259,0,70.31896933,21.02320145
3.3,1889,259,0,70.25146933,21.28110145
3.3,1889,259,0,70.36336933,21.49140145
3.3,1889,259,0,70.44426933,21.53530145
3.3,1889,260,0,69.73926933,21.58360145
3.3,1889,260,0,69.70756933,21.69980145
3.3,1889,260,0,69.95846933,21.89890145
3.3,1889,260,0,70.21026933,21.84760145
3.3,1889,260,0,70.33226933,21.70480145
3.3,1889,260,0,70.61456933,21.76270145
3.3,1889,260,0,70.97316933,21.63620145
3.3,1889,260,0,71.28806933,21.74970145
3.3,1889,260,0,71.51696933,21.78230145
3.3,1889,260,0,71.74296933,21.83610145
3.3,1889,261,0,88.40806933,25.64090145
3.3,1889,261,0,87.95016933,25.63700145
3.3,1889,261,0,87.59006933,25.56490145
3.3,1889,261,0,87.54146933,25.78680145
3.3,1889,261,0,87.51776933,26.01840145
3.3,1889,261,0,87.28046933,26.23390145
3.3,1889,262,0,86.60196933,26.31770145
3.3,1889,262,0,87.27626933,26.23810145
3.3,1889,262,0,87.28886933,26.23280145
3.3,1890,263,0,79.10486933,12.23100145
3.3,1890,263,0,79.27146933,11.98960145
3.3,1890,263,0,79.50266933,11.95880145
3.3,1890,264,0,79.11846933,15.57940145
3.3,1890,264,0,78.92916933,15.39460145
3.3,1890,264,0,78.50826933,15.46980145
3.3,1890,265,0,70.97796933,22.62410145
3.3,1890,265,0,70.82656933,22.28050145
3.3,1890,266,0,86.07276933,22.95830145
3.3,1890,266,0,86.03956933,22.84350145
3.3,1890,267,0,85.53076933,26.60760145
3.3,1890,267,0,85.93936933,26.19240145
3.3,1891,268,0,79.10486933,12.23100145
3.3,1891,268,0,79.21386933,12.66080145
3.3,1891,268,0,79.08806933,12.84700145
3.3,1891,268,0,79.12016933,12.94840145
3.3,1891,268,0,79.19466933,13.08150145
3.3,1891,268,0,79.08826933,13.21740145
3.3,1891,268,0,79.09956933,13.43350145
3.3,1891,268,0,79.33926933,13.63280145
3.3,1891,268,0,79.49846933,13.61960145
3.3,1891,269,0,74.62876933,16.79890145
3.3,1891,269,0,74.25876933,16.69500145
3.3,1891,270,0,72.04566933,23.15220145
3.3,1891,270,0,72.25066933,23.41620145
3.3,1891,270,0,72.39866933,23.64190145
3.3,1891,270,0,72.23896933,23.76620145
3.3,1891,270,0,72.07326933,23.87170145
3.3,1891,271,0,73.03156933,26.28290145
3.3,1891,271,0,72.92516933,26.22500145
3.3,1891,272,0,73.03156933,26.28290145
3.3,1891,272,0,73.03156933,26.12850145
3.3,1891,273,0,85.40706933,26.70810145
3.3,1891,273,0,85.53076933,26.60760145
3.3,1891,274,0,81.72326933,27.15760145
3.3,1891,274,0,81.98176933,27.17960145
3.3,1891,275,0,73.34346933,27.97370145
3.3,1891,275,0,73.34396933,27.96630145
3.3,1891,275,0,73.30216933,27.82460145
3.3,1891,275,0,73.45586933,27.66460145
3.3,1891,275,0,73.51026933,27.44430145
3.3,1891,275,0,73.80306933,27.13330145
3.3,1891,275,0,73.92206933,26.73920145
3.3,1891,275,0,73.48056933,26.47760145
3.3,1891,275,0,73.06026933,26.30810145
3.3,1891,275,0,73.03156933,26.28290145
3.3,1891,276,0,79.80596933,28.63990145
3.3,1891,276,0,80.14626933,28.50270145
3.3,1891,276,0,80.36246933,28.26190145
3.3,1891,276,0,80.48066933,28.06830145
3.3,1892,277,0,77.57086933,13.14240145
3.3,1892,277,0,77.54526933,13.29950145
3.3,1892,278,0,77.39056933,15.19930145
3.3,1892,278,0,77.41526933,15.08500145
3.3,1892,278,0,77.58966933,14.94410145
3.3,1892,278,0,77.70936933,14.43140145
3.3,1892,278,0,77.88196933,14.42700145
3.3,1892,278,0,78.11536933,14.21740145
3.3,1892,278,0,78.36446933,13.71620145
3.3,1892,278,0,78.64436933,13.60630145
3.3,1892,278,0,79.05246933,13.60910145
3.3,1892,278,0,79.09956933,13.43350145
3.3,1892,279,0,87.95016933,25.63700145
3.3,1892,279,0,87.84486933,25.83540145
3.3,1892,279,0,87.97546933,26.10780145
3.3,1892,280,0,85.30956933,26.74530145
3.3,1892,280,0,85.40706933,26.70810145
3.3,1893,281,0,77.54526933,13.29950145
3.3,1893,281,0,77.49956933,13.76170145
3.3,1893,281,0,77.70936933,14.43140145
3.3,1893,282,0,70.83896933,22.19800145
3.3,1893,282,0,70.79116933,21.94970145
3.3,1893,282,0,70.61456933,21.76270145
3.3,1893,283,0,70.82656933,22.28050145
3.3,1893,283,0,70.83896933,22.19800145
3.3,1893,284,0,70.78336933,22.31000145
3.3,1893,284,0,70.83896933,22.19800145
3.3,1893,285,0,72.41236933,24.13550145
3.3,1893,285,0,72.29476933,24.27410145
3.3,1893,286,0,87.59006933,25.56490145
3.3,1893,286,0,87.66146933,25.33610145
3.3,1893,287,0,89.46796933,26.28960145
3.3,1893,287,0,89.51256933,26.02190145
3.3,1893,288,0,88.92466933,26.40650145
3.3,1893,288,0,88.91926933,26.41240145
3.3,1893,288,0,88.77746933,26.64450145
3.3,1893,289,0,88.77746933,26.64450145
3.3,1893,289,0,88.80106933,26.70550145
3.3,1893,290,0,88.80106933,26.70550145
3.3,1893,290,0,88.88596933,26.69690145
3.3,1893,291,0,88.80106933,26.70550145
3.3,1893,291,0,88.73966933,26.83370145
3.3,1893,292,0,73.92206933,26.73920145
3.3,1893,292,0,74.35546933,26.90960145
3.3,1893,292,0,74.70936933,27.03130145
3.3,1893,292,0,74.98586933,27.01070145
3.3,1894,293,0,79.48986933,10.41260145
3.3,1894,293,0,79.64866933,10.53210145
3.3,1894,293,0,79.62476933,10.75360145
3.3,1894,293,0,79.62476933,11.00020145
3.3,1894,293,0,79.61866933,11.06170145
3.3,1894,294,0,83.17846933,25.59740145
3.3,1894,294,0,83.43266933,25.55550145
3.3,1894,294,0,84.03506933,25.76870145
3.3,1894,294,0,84.34066933,25.82660145
3.3,1894,294,0,84.76736933,25.78550145
3.3,1894,295,0,80.36246933,28.26190145
3.3,1894,295,0,80.64116933,28.50030145
3.3,1894,295,0,80.73926933,28.43130145
3.3,1895,296,0,91.79706933,22.26730145
3.3,1895,296,0,91.80526933,22.34490145
3.3,1895,296,0,91.51146933,22.92970145
3.3,1895,296,0,91.39406933,23.01190145
3.3,1895,296,0,91.11886933,23.23850145
3.3,1895,297,0,91.11886933,23.23850145
3.3,1895,297,0,90.58166933,23.20350145
3.3,1896,298,0,91.20606933,23.87450145
3.3,1896,298,0,91.38746933,24.27730145
3.3,1896,298,0,91.46066933,24.27510145
3.3,1896,298,0,91.64566933,24.27950145
3.3,1896,298,0,91.73936933,24.31270145
3.3,1896,299,0,91.20606933,23.87450145
3.3,1896,299,0,91.11886933,23.23850145
3.3,1896,300,1,92.32416933,24.83310145
3.3,1896,300,1,92.04246933,24.52790145
3.3,1896,300,1,91.73936933,24.31270145
3.3,1896,301,0,92.55826933,24.84030145
3.3,1896,301,0,92.38966933,24.85620145
3.3,1896,301,0,92.32066933,24.82860145
3.3,1896,302,0,83.93496933,26.34130145
3.3,1896,302,0,83.92676933,26.43290145
3.3,1896,303,0,80.91616933,26.92560145
3.3,1896,303,0,81.19686933,26.92310145
3.3,1896,303,0,81.37186933,27.09870145
3.3,1896,303,0,81.72326933,27.15760145
3.3,1896,304,0,81.47986933,27.88170145
3.3,1896,304,0,81.29746933,28.08130145
3.3,1897,305,0,70.08706933,22.45880145
3.3,1897,305,0,70.50926933,22.41090145
3.3,1897,305,0,70.70076933,22.40610145
3.3,1897,305,0,70.78336933,22.31000145
3.3,1897,305,0,70.82656933,22.28050145
3.3,1897,306,0,70.08706933,22.45880145
3.3,1897,306,0,70.07916933,22.46490145
3.3,1897,306,0,69.99426933,22.53630145
3.3,1897,307,0,70.08706933,22.45880145
3.3,1897,307,0,70.07916933,22.46490145
3.3,1897,307,0,70.09886933,22.54740145
3.3,1897,308,0,72.97526933,23.63270145
3.3,1897,308,0,72.85386933,23.49150145
3.3,1897,308,0,72.93736933,23.38180145
3.3,1897,308,0,72.89896933,23.28460145
3.3,1897,308,0,72.59816933,23.04810145
3.3,1897,309,0,84.45186933,26.10880145
3.3,1897,309,0,84.55906933,26.13460145
3.3,1897,310,0,91.78076933,26.17660145
3.3,1897,310,0,92.15016933,26.13050145
3.3,1897,310,0,92.54936933,26.21300145
3.3,1897,310,0,92.76346933,26.08840145
3.3,1898,311,0,79.62476933,11.00020145
3.3,1898,311,0,79.85886933,10.94440145
3.3,1898,312,0,71.61986933,22.75020145
3.3,1898,312,0,71.49556933,22.99550145
3.3,1898,312,0,71.41646933,23.12160145
3.3,1898,313,0,90.42546933,24.73490145
3.3,1898,313,0,89.94126933,24.91470145
3.3,1898,314,0,92.55826933,24.84030145
3.3,1898,314,0,92.62606933,24.81780145
3.3,1898,314,0,92.71796933,24.78330145
3.3,1898,315,0,83.17576933,26.06510145
3.3,1898,315,0,83.54366933,25.92980145
3.3,1898,315,0,83.64806933,26.01050145
3.3,1898,315,0,83.85786933,26.15300145
3.3,1898,315,0,83.93496933,26.34130145
3.3,1898,316,0,81.98176933,27.17960145
3.3,1898,316,0,82.33696933,27.53550145
3.3,1898,317,0,73.30246933,28.05130145
3.3,1898,317,0,73.34346933,27.97370145
3.3,1898,318,0,73.30246933,28.05130145
3.3,1898,318,0,73.22706933,28.07460145
3.3,1898,318,0,72.82146933,27.80110145
3.3,1898,319,0,81.29746933,28.08130145
3.3,1898,319,0,81.11076933,28.30810145
3.3,1898,320,0,73.67476933,28.44380145
3.3,1898,320,0,73.42486933,28.30540145
3.3,1898,320,0,73.30246933,28.05130145
3.3,1899,321,0,77.03376933,10.67430145
3.3,1899,321,0,76.91796933,10.59480145
3.3,1899,321,0,76.69916933,10.59600145
3.3,1899,321,0,76.66556933,10.72380145
3.3,1899,322,0,79.83476933,10.72920145
3.3,1899,322,0,79.84796933,10.83030145
3.3,1899,323,0,76.93236933,11.27820145
3.3,1899,323,0,76.78296933,11.35490145
3.3,1899,324,0,76.61956933,12.31490145
3.3,1899,324,0,76.68746933,12.11700145
3.3,1899,324,0,76.86596933,11.99390145
3.3,1899,325,0,75.94666933,13.64410145
3.3,1899,325,0,75.79586933,13.72890145
3.3,1899,326,0,75.79586933,13.72890145
3.3,1899,326,0,75.68436933,13.85960145
3.3,1899,326,0,75.68286933,13.86090145
3.3,1899,327,0,75.68436933,13.85960145
3.3,1899,327,0,75.68286933,13.86090145
3.3,1899,328,0,75.68286933,13.86090145
3.3,1899,328,0,75.67956933,13.86420145
3.3,1899,329,0,75.68286933,13.86090145
3.3,1899,329,0,75.67956933,13.86420145
3.3,1899,329,0,75.55406933,14.00430145
3.3,1899,330,0,74.49156933,20.13760145
3.3,1899,330,0,74.75056933,19.96330145
3.3,1899,330,0,75.85426933,19.86380145
3.3,1899,330,0,76.44916933,19.44230145
3.3,1899,331,0,74.43906933,20.28270145
3.3,1899,331,0,74.49156933,20.13760145
3.3,1899,332,0,89.94126933,24.91470145
3.3,1899,332,0,89.79226933,24.69710145
3.3,1899,333,0,92.71496933,24.98530145
3.3,1899,333,0,92.55826933,24.84030145
3.3,1899,334,0,83.03096933,25.30840145
3.3,1899,334,0,83.17846933,25.59740145
3.3,1899,334,0,83.54366933,25.92980145
3.3,1899,335,0,84.03506933,25.76870145
3.3,1899,335,0,83.64806933,26.01050145
3.3,1899,336,0,72.24706933,25.84100145
3.3,1899,336,0,72.16826933,25.85980145
3.3,1899,336,0,71.61546933,25.88720145
3.3,1899,336,0,71.33386933,25.72340145
3.3,1899,336,0,70.99546933,25.69400145
3.3,1899,336,0,70.59856933,25.78300145
3.3,1899,336,0,70.25946933,25.73910145
3.3,1899,337,0,92.76346933,26.08840145
3.3,1899,337,0,92.96896933,25.87440145
3.3,1899,338,0,83.93496933,26.34130145
3.3,1899,338,0,83.74926933,26.33020145
3.3,1899,339,0,88.92466933,26.40650145
3.3,1899,339,0,88.91926933,26.41240145
3.3,1899,339,0,88.92466933,26.40650145
3.3,1899,339,0,89.06306933,26.30550145
3.3,1899,339,0,89.20286933,25.96310145
3.3,1899,339,0,89.45176933,25.91610145
3.3,1899,340,0,89.55206933,26.44520145
3.3,1899,340,0,89.54936933,26.44120145
3.3,1899,340,0,89.54776933,26.43860145
3.3,1899,340,0,89.46796933,26.28960145
3.3,1900,341,0,76.44916933,19.44230145
3.3,1900,341,0,76.77526933,19.25680145
3.3,1900,341,0,77.05436933,19.19220145
3.3,1900,341,0,77.51466933,19.15860145
3.3,1900,341,0,78.05936933,18.73800145
3.3,1900,341,0,78.31286933,18.47830145
3.3,1900,341,0,78.44096933,17.62380145
3.3,1900,341,0,78.52976933,17.44610145
3.3,1900,342,0,88.98356933,24.81570145
3.3,1900,342,0,89.44346933,24.87730145
3.3,1900,342,0,89.53286933,25.18230145
3.3,1900,345,0,89.53286933,25.18230145
3.3,1900,345,0,89.64296933,25.19310145
3.3,1900,346,0,86.98186933,25.39100145
3.3,1900,346,0,86.74056933,25.41830145
3.3,1900,346,0,86.58706933,25.53130145
3.3,1900,346,0,86.45176933,25.50340145
3.3,1900,346,0,86.35786933,25.44070145
3.3,1900,347,0,86.35786933,25.44070145
3.3,1900,347,0,86.36396933,25.39590145
3.3,1900,348,0,86.01746933,25.48250145
3.3,1900,348,0,86.09036933,25.41450145
3.3,1900,348,0,86.35786933,25.44070145
3.3,1900,349,0,69.37166933,25.51210145
3.3,1900,349,0,69.83806933,25.53250145
3.3,1900,349,0,70.25996933,25.73680145
3.3,1900,350,0,85.24816933,25.71150145
3.3,1900,350,0,85.90526933,25.60940145
3.3,1900,351,0,92.96896933,25.87440145
3.3,1900,351,0,93.16226933,25.76270145
3.3,1900,352,0,89.52096933,26.64310145
3.3,1900,352,0,89.54936933,26.44120145
3.3,1901,353,0,88.28206933,24.88350145
3.3,1901,353,0,88.11866933,25.00150145
3.3,1901,353,0,88.01696933,25.29070145
3.3,1901,353,0,87.59006933,25.56490145
3.3,1901,353,0,87.31676933,25.47390145
3.3,1901,354,0,86.98186933,25.39100145
3.3,1901,354,0,87.09556933,25.31730145
3.3,1901,355,0,93.16226933,25.76270145
3.3,1901,355,0,93.37266933,25.74960145
3.3,1901,355,0,93.43776933,25.83450145
3.3,1901,355,0,93.66556933,25.87410145
3.3,1901,355,0,93.87846933,26.15400145
3.3,1901,355,0,93.98656933,26.49270145
3.3,1901,355,0,94.31476933,26.63110145
3.3,1901,355,0,94.70546933,26.88480145
3.3,1901,356,0,89.45126933,25.90010145
3.3,1901,356,0,89.44466933,25.81030145
3.3,1901,356,0,89.41846933,25.77350145
3.3,1901,357,0,89.52096933,26.64310145
3.3,1901,357,0,89.61616933,26.66070145
3.3,1901,358,0,88.73966933,26.83370145
3.3,1901,358,0,88.82846933,26.88920145
3.3,1901,359,0,73.90716933,29.37420145
3.3,1901,359,0,73.93416933,29.24150145
3.3,1901,359,0,73.84166933,29.04300145
3.3,1901,359,0,73.89676933,28.64190145
3.3,1901,359,0,73.67476933,28.44380145
3.3,1902,360,0,78.82036933,9.365401454
3.3,1902,360,0,79.05826933,9.290701454
3.3,1902,361,0,78.59416933,9.485501454
3.3,1902,361,0,78.81656933,9.365401454
3.3,1902,362,0,78.13556933,9.925901454
3.3,1902,362,0,78.46026933,9.684801454
3.3,1902,362,0,78.59796933,9.485501454
3.3,1902,363,0,79.48986933,10.41260145
3.3,1902,363,0,79.37856933,10.35040145
3.3,1902,363,0,79.28926933,10.42580145
3.3,1902,364,0,72.76606933,23.58450145
3.3,1902,364,0,72.65876933,23.30170145
3.3,1902,364,0,72.50876933,23.27320145
3.3,1902,365,0,87.31676933,25.47390145
3.3,1902,365,0,86.98186933,25.39100145
3.3,1902,366,0,89.45176933,25.91610145
3.3,1902,366,0,89.47256933,26.00090145
3.3,1902,367,0,89.45176933,25.91610145
3.3,1902,367,0,89.45126933,25.90010145
3.3,1902,368,0,89.47256933,26.00090145
3.3,1902,368,0,89.51666933,26.01980145
3.3,1902,369,0,89.51256933,26.02190145
3.3,1902,369,0,89.56436933,26.05970145
3.3,1902,370,0,89.80876933,26.10000145
3.3,1902,370,0,89.96836933,25.98780145
3.3,1902,371,0,89.80876933,26.10000145
3.3,1902,371,0,89.56436933,26.05970145
3.3,1902,372,0,74.96686933,30.20870145
3.3,1902,372,0,74.28896933,29.62330145
3.3,1902,372,0,73.90716933,29.37420145
3.3,1903,373,0,77.21346933,9.028701454
3.3,1903,373,0,77.30596933,8.956501454
3.3,1903,373,0,77.43846933,8.720101454
3.3,1903,373,0,77.57926933,8.711401454
3.3,1903,374,0,79.28926933,10.42580145
3.3,1903,374,0,79.01576933,10.16570145
3.3,1903,375,0,72.56306933,23.12430145
3.3,1903,375,0,72.34836933,22.86150145
3.3,1903,375,0,72.43416933,22.79300145
3.3,1903,376,0,91.11886933,23.23850145
3.3,1903,376,0,91.09376933,22.78210145
3.3,1903,377,0,72.31836933,23.32490145
3.3,1903,377,0,72.50876933,23.27320145
3.3,1903,378,0,93.16226933,25.76270145
3.3,1903,378,0,93.10926933,25.60810145
3.3,1903,378,0,93.18156933,25.21620145
3.3,1903,378,0,93.04096933,25.21230145
3.3,1903,378,0,92.71496933,24.98530145
3.3,1903,379,0,82.69676933,26.11250145
3.3,1903,379,0,83.17576933,26.06510145
3.3,1903,380,0,94.70546933,26.88480145
3.3,1903,380,0,94.77416933,26.91900145
3.3,1903,380,0,95.27576933,27.14810145
3.3,1903,380,0,95.41066933,27.49010145
3.3,1903,381,0,88.82846933,26.88920145
3.3,1903,381,0,89.00266933,26.86200145
3.3,1903,381,0,89.06626933,26.73340145
3.3,1903,381,0,89.24216933,26.66980145
3.3,1903,382,0,80.64116933,28.50030145
3.3,1903,382,0,80.71566933,28.56540145
3.3,1904,383,0,76.61496933,8.869001454
3.3,1904,383,0,76.78366933,9.045801454
3.3,1904,383,0,77.21346933,9.028701454
3.3,1904,384,0,83.17846933,25.59740145
3.3,1904,384,0,82.69856933,25.83830145
3.3,1904,385,0,83.64806933,26.01050145
3.3,1904,385,0,83.52676933,26.24450145
3.3,1904,386,0,76.16686933,28.05520145
3.3,1904,386,0,76.61966933,28.19890145
3.3,1905,387,0,76.95746933,15.16410145
3.3,1905,387,0,76.86036933,15.06350145
3.3,1905,387,0,76.82406933,14.72580145
3.3,1905,388,0,76.32366933,15.32740145
3.3,1905,388,0,76.36706933,15.18470145
3.3,1905,388,0,76.21076933,15.06140145
3.3,1905,388,0,76.23126933,14.83670145
3.3,1905,389,0,70.97796933,22.62410145
3.3,1905,389,0,70.85186933,22.82470145
3.3,1905,389,0,70.56896933,22.95150145
3.3,1905,389,0,70.35926933,22.87230145
3.3,1905,390,0,89.41846933,25.77350145
3.3,1905,390,0,89.53286933,25.18230145
3.3,1905,391,0,86.12716933,26.22900145
3.3,1905,391,0,86.15146933,26.61480145
3.3,1905,392,0,73.92206933,26.73920145
3.3,1905,392,0,74.06226933,26.66120145
3.3,1905,393,0,75.89076933,26.74110145
3.3,1905,393,0,75.93026933,26.37510145
3.3,1905,394,0,75.26906933,26.88240145
3.3,1905,394,0,75.56876933,27.37220145
3.3,1905,394,0,75.83966933,27.83490145
3.3,1905,394,0,76.16686933,28.05520145
3.3,1905,395,0,82.78406933,27.49520145
3.3,1905,395,0,83.12636933,27.20470145
3.3,1906,396,0,79.05826933,9.290701454
3.3,1906,396,0,79.38006933,9.287601454
3.3,1906,397,0,89.80876933,26.10000145
3.3,1906,397,0,90.14476933,26.36600145
3.3,1906,397,0,90.26746933,26.41920145
3.3,1906,398,0,84.50856933,26.80920145
3.3,1906,398,0,84.49676933,27.11530145
3.3,1906,398,0,84.48816933,27.22980145
3.3,1906,398,0,84.60836933,27.29070145
3.3,1906,399,0,82.52066933,27.53450145
3.3,1906,399,0,82.78406933,27.49520145
3.3,1906,400,0,82.52066933,27.53450145
3.3,1906,400,0,82.52346933,27.68900145
3.3,1906,401,0,82.33696933,27.53550145
3.3,1906,401,0,82.52066933,27.53450145
3.3,1906,402,0,79.42326933,28.36040145
3.3,1906,402,0,79.17226933,28.09110145
3.3,1906,402,0,78.71196933,27.83940145
3.3,1907,403,0,74.62876933,16.79890145
3.3,1907,403,0,74.54686933,16.86540145
3.3,1907,404,0,86.64396933,26.18550145
3.3,1907,404,0,86.61596933,25.94520145
3.3,1907,404,0,86.58706933,25.53130145
3.3,1907,405,0,84.35836933,26.22960145
3.3,1907,405,0,84.41056933,26.47830145
3.3,1907,406,0,75.93026933,26.37510145
3.3,1907,406,0,76.08066933,26.10060145
3.3,1907,406,0,76.36386933,25.98560145
3.3,1907,407,0,83.39046933,26.79490145
3.3,1907,407,0,83.72566933,26.94240145
3.3,1907,407,0,83.79676933,27.18630145
3.3,1907,407,0,83.99066933,27.12070145
3.3,1907,408,0,84.08836933,27.15130145
3.3,1907,408,0,84.49676933,27.11530145
3.3,1907,408,0,84.87116933,26.98510145
3.3,1907,408,0,85.30956933,26.74530145
3.3,1907,409,0,79.53296933,29.10630145
3.3,1907,409,0,79.33986933,29.10240145
3.3,1907,409,0,78.95406933,29.25030145
3.3,1907,409,0,79.13946933,29.42360145
3.3,1908,410,0,76.78296933,11.35490145
3.3,1908,410,0,76.67266933,11.43350145
3.3,1908,411,0,81.15756933,16.02030145
3.3,1908,411,0,81.20646933,16.18330145
3.3,1908,411,0,81.01046933,16.43930145
3.3,1908,411,0,80.75756933,16.46610145
3.3,1908,411,0,80.62886933,16.55980145
3.3,1908,412,0,81.05246933,16.27150145
3.3,1908,412,0,81.09986933,16.27280145
3.3,1908,413,0,72.10456933,23.69260145
3.3,1908,413,0,72.02176933,23.61460145
3.3,1908,413,0,72.04396933,23.52320145
3.3,1908,414,0,72.10456933,23.69260145
3.3,1908,414,0,71.89536933,23.67140145
3.3,1908,415,0,72.23896933,23.76620145
3.3,1908,415,0,72.10456933,23.69260145
3.3,1908,416,0,78.71196933,27.83940145
3.3,1908,416,0,78.63196933,27.78540145
3.3,1908,417,0,78.80686933,28.81210145
3.3,1908,417,0,78.95406933,29.25030145
3.3,1909,418,0,78.04956933,15.72080145
3.3,1909,418,0,77.87296933,15.39800145
3.3,1909,419,0,72.65276933,23.86850145
3.3,1909,419,0,72.72926933,23.96640145
3.3,1909,420,0,88.39926933,24.39830145
3.3,1909,420,0,88.33646933,24.45110145
3.3,1909,420,0,88.39006933,24.61510145
3.3,1909,420,0,88.41386933,24.69730145
3.3,1909,420,0,88.28206933,24.88350145
3.3,1909,420,0,88.28406933,24.89270145
3.3,1909,421,0,81.96846933,25.43990145
3.3,1909,421,0,82.58236933,25.23660145
3.3,1909,421,0,82.91796933,25.22640145
